"OBJECTID","YEAR_","STATE","AGENCY","UNIT_ID","FIRE_NAME","INC_NUM","ALARM_DATE","CONT_DATE","CAUSE","C_METHOD","OBJECTIVE","GIS_ACRES","DECADES"
26528,1953,"CA","CDF","LNU","L.V. & J.D. MOSSMAN","00000000","1953/06/17 00:00:01+00","",14,NA,1,548.30573,1950
26529,1953,"CA","CDF","LNU","LEON ETCHEPARE","00000000","1953/10/20 00:00:01+00","",14,NA,1,805.12323,1950
26595,1955,"CA","CCO","LAC"," ","00000000","1955/08/14 00:00:01+00","",14,NA,1,537.80103,1950
26596,1955,"CA","CCO","LAC"," ","00000000","1955/08/21 00:00:01+00","",14,NA,1,201.89378,1950
26597,1955,"CA","USF","SQF"," ","00000000","","",9,NA,1,254.30942,1950
26598,1955,"CA","USF","SQF"," ","00000000","","",1,NA,1,47.689564,1950
26599,1955,"CA","CDF","LMU","HOWARDS GULCH","00000000","1955/08/04 00:00:01+00","",9,NA,1,515.30408,1950
26612,1994,"CA","USF","SRF"," ","00000000","1994/09/25 00:00:00+00","1994/09/25 00:00:00+00",7,8,1,4.9790282,1990
26613,1994,"CA","USF","KNF","SPECIMEN","00000000","1994/09/18 00:00:00+00","1994/10/12 00:00:00+00",1,8,1,8378.0605,1990
26614,1994,"CA","USF","MNF","SUGARFOOT","00000000","1994/08/27 00:00:00+00","1994/09/10 00:00:00+00",3,8,1,3033.2263,1990
26660,1955,"CA","CDF","TGU","WILLIAMS #2","00000000","1955/08/29 00:00:01+00","",9,NA,1,1126.7784,1950
26674,1953,"CA","CDF","MVU","PUEBLITOS CANYON","00000000","1953/06/11 00:00:01+00","",14,NA,1,1158.2681,1950
26675,1953,"CA","CDF","MVU","SAN FELIPE","00000000","1953/08/19 00:00:01+00","",14,NA,1,415.21518,1950
26676,1953,"CA","CDF","MVU","SWYCAFFER","00000000","1953/06/27 00:00:01+00","",14,NA,1,471.6235,1950
26677,1953,"CA","CDF","MVU","TUNNEL HILL","00000000","1953/10/04 00:00:01+00","",14,NA,1,1298.8051,1950
26678,1953,"CA","CDF","MVU","VICENTE","00000000","1953/07/05 00:00:01+00","",14,NA,1,362.9765,1950
27079,1977,"CA","USF","SNF"," ","00000000","1977/07/21 00:00:00+00","",9,NA,1,221.67172,1970
27080,1984,"CA","USF","CNF","MARGARITA","00000000","1984/09/26 00:00:00+00","1984/09/26 00:00:00+00",9,8,1,129.65001,1980
27081,1984,"CA","USF","CNF","BARRETT","00000000","1984/05/20 00:00:00+00","1984/05/21 00:00:00+00",4,8,1,133.99008,1980
27082,1985,"CA","USF","CNF","ROBLAR","00000000","1985/07/01 00:00:00+00","1985/07/04 00:00:00+00",9,8,1,8136.1382,1980
27083,1985,"CA","USF","CNF","REY","00000000","1985/06/26 00:00:00+00","1985/06/27 00:00:00+00",9,8,1,1474.3079,1980
27087,1985,"CA","USF","CNF","LOVE","00000000","1985/06/19 00:00:00+00","1985/06/20 00:00:00+00",9,8,1,187.24043,1980
27088,1979,"CA","USF","BDF","DALEY","00000000","1979/09/18 00:00:00+00","1979/09/20 00:00:00+00",8,8,1,1047.4495,1970
27089,1979,"CA","USF","BDF","SHADOW","00000000","1979/09/15 00:00:00+00","1979/09/18 00:00:00+00",2,8,1,2601.0085,1970
27090,1979,"CA","USF","ENF","CHILI BAR","00000000","1979/09/16 00:00:00+00","1979/09/22 00:00:00+00",4,8,1,6927.4854,1970
27091,1979,"CA","USF","ENF"," ","00000000","1979/12/06 00:00:00+00","1979/12/09 00:00:00+00",5,8,1,23.431898,1970
27092,1979,"CA","USF","PNF"," ","00000000","1979/06/01 00:00:00+00","1979/06/03 00:00:00+00",3,8,1,7.1124654,1970
27093,1979,"CA","USF","PNF"," ","00000000","1979/07/03 00:00:00+00","1979/07/03 00:00:00+00",7,8,1,6.7633595,1970
27094,1979,"CA","USF","PNF"," ","00000000","1979/09/29 00:00:00+00","1979/09/30 00:00:00+00",3,8,1,24.940767,1970
27095,1958,"CA","CDF","TCU","HAYWARD","00000000","1958/07/12 00:00:01+00","",14,NA,1,549.17169,1950
27096,1958,"CA","CDF","TCU","HIWAY 4 #5","00000000","1958/09/19 00:00:01+00","",14,NA,1,4746.7852,1950
27097,1950,"CA","CDF","HUU","PACIFIC LUMBER CO. #7","00000000","1950/08/31 00:00:01+00","",14,NA,1,1423.8757,1950
27098,1950,"CA","CDF","HUU","PAPPAS","00000000","1950/07/29 00:00:01+00","",14,NA,1,1034.7035,1950
27099,1950,"CA","CDF","LMU","PEAVINE JCT.","00000000","1950/07/03 00:00:01+00","",14,NA,1,218.52084,1950
27100,1950,"CA","CDF","TCU","POOL","00000000","1950/08/19 00:00:01+00","",14,NA,1,344.83987,1950
27101,1950,"CA","CDF","LNU","PUBLIC DOMAIN #1","00000000","1950/08/18 00:00:01+00","",14,NA,1,618.24774,1950
27102,1950,"CA","CDF","LNU","PUBLIC DOMAIN #2","00000000","1950/08/30 00:00:01+00","",14,NA,1,4616.3203,1950
27103,1950,"CA","CDF","LMU","PUMICE MILL","00000000","1950/08/22 00:00:01+00","",14,NA,1,6455.313,1950
27104,1950,"CA","CDF","AEU","QUESTO RANCH","00000000","1950/06/19 00:00:01+00","",14,NA,1,877.98059,1950
27105,1950,"CA","CDF","BTU","RAMELLI","00000000","1950/08/31 00:00:01+00","",14,NA,1,2178.0686,1950
27106,1950,"CA","CDF","MEU","RANCHERIA CREEK","00000000","1950/09/02 00:00:01+00","",14,NA,1,6515.2637,1950
27107,1950,"CA","CDF","TCU","RILEY","00000000","1950/08/18 00:00:01+00","",14,NA,1,365.86075,1950
27108,1950,"CA","CDF","MMU","WILDCAT MOUNTAIN","00000000","1950/07/30 00:00:01+00","",14,NA,1,189.23814,1950
27109,1950,"CA","CDF","MEU","YORKVILLE RANCH","00000000","1950/08/17 00:00:01+00","",14,NA,1,297.01517,1950
27110,1950,"CA","CDF","MMU","CURRAN","00000000","1950/06/18 00:00:01+00","",14,NA,1,455.65717,1950
27111,1950,"CA","CDF","TUU","DRY CREEK","00000000","1950/08/25 00:00:01+00","",14,NA,1,298.11908,1950
27112,1950,"CA","CDF","TUU","GILL #6","00000000","1950/10/05 00:00:01+00","",14,NA,1,554.72662,1950
27113,1950,"CA","CDF","BEU","MACK","00000000","1950/08/17 00:00:01+00","",14,NA,1,35380.453,1950
27114,1950,"CA","CDF","TUU","STWART MOUNTAIN","00000000","1950/09/03 00:00:01+00","",14,NA,1,652.52783,1950
27115,1950,"CA","CDF","MMU","THOMAS GREGORY","00000000","1950/07/05 00:00:01+00","",14,NA,1,522.77081,1950
27116,1954,"CA","CDF","SKU","KIDDER CREEK","00000000","1954/07/27 00:00:01+00","",14,NA,1,276.22757,1950
27117,1954,"CA","USF","SHF"," ","00000000","","",14,NA,1,128.60638,1950
27118,1954,"CA","CDF","SHU","AIRPORT FIRE","00000000","1954/07/21 00:00:01+00","",14,NA,1,2678.4819,1950
27119,1954,"CA","CDF","SHU","CLOVERDALE #2","00000000","1954/07/21 00:00:01+00","",14,NA,1,2069.1287,1950
27120,1954,"CA","CDF","SHU","OLINDA","00000000","1954/06/28 00:00:01+00","",14,NA,1,2514.3235,1950
27121,1954,"CA","CDF","SHU","PRIGMORE ESCAPE","00000000","1954/07/18 00:00:01+00","",14,NA,1,676.64691,1950
27122,1954,"CA","CDF","TGU","MUTH #2","00000000","1954/08/17 00:00:01+00","",14,NA,1,524.92847,1950
27123,1954,"CA","CDF","TGU","OAK FLAT","00000000","1954/06/28 00:00:01+00","",14,NA,1,2212.4983,1950
27124,1954,"CA","USF","PNF"," ","00000000","","",9,NA,1,14.316731,1950
27125,1954,"CA","USF","PNF"," ","00000000","","",9,NA,1,140.39452,1950
27126,1954,"CA","CDF","MMU","ELLIOTTS CORNER","00000000","1954/08/02 00:00:01+00","",9,NA,1,537.32806,1950
27131,1999,"CA","CDF","MVU","COTTONWOOD","00004217","1999/06/27 00:00:00+00","",4,NA,1,602.25684,1990
27132,1999,"CA","CDF","MVU","SLOANE","00007237","1999/10/12 00:00:00+00","",14,NA,1,107.12455,1990
27133,1999,"CA","CDF","MVU","CANAL","00006933","1999/10/02 00:00:00+00","",14,NA,1,82.280403,1990
27134,1950,"CA","USF","PNF"," ","00000000","","",1,NA,1,2600.5652,1950
27135,1950,"CA","USF","PNF"," ","00000000","","",9,NA,1,3864.0083,1950
27136,1950,"CA","USF","PNF","LONE ROCK VALLEY","00000000","1950/08/07 00:00:01+00","",1,NA,1,292.87558,1950
27137,1950,"CA","USF","PNF","MILLFORD","00000000","1950/09/02 00:00:01+00","",9,NA,1,9185.3154,1950
27138,1950,"CA","USF","PNF","GARNIER","00000000","1950/08/08 00:00:01+00","",9,NA,1,4096.6401,1950
27139,1950,"CA","USF","SNF"," ","00000000","","",9,NA,1,106.80686,1950
27140,1950,"CA","USF","SNF"," ","00000000","","",9,NA,1,306.2337,1950
27141,1950,"CA","USF","SNF","NELSON COVE","00000000","1950/08/04 00:00:01+00","",9,NA,1,505.45227,1950
27142,1950,"CA","USF","KNF"," ","00000000","","",14,NA,1,103.9235,1950
27143,1950,"CA","USF","LNF"," ","00000000","","",9,NA,1,416.14505,1950
27144,1950,"CA","USF","LNF"," ","00000000","","",1,NA,1,380.80063,1950
27145,1950,"CA","USF","LNF"," ","00000000","","",9,NA,1,863.11884,1950
27146,1950,"CA","USF","LNF"," ","00000000","","",9,NA,1,924.12018,1950
27147,1950,"CA","USF","LNF"," ","00000000","","",9,NA,1,382.83121,1950
27148,1950,"CA","USF","SQF","KING GEORGE","00000000","1950/08/19 00:00:01+00","",9,NA,1,787.99719,1950
27149,1950,"CA","USF","SQF"," ","00000000","","",1,NA,1,122.49591,1950
27150,1950,"CA","USF","SQF"," ","00000000","","",1,NA,1,26.000105,1950
27151,1950,"CA","USF","SQF"," ","00000000","","",1,NA,1,3256.4446,1950
27152,1950,"CA","USF","SQF"," ","00000000","","",9,NA,1,230.15007,1950
27153,1950,"CA","USF","SQF"," ","00000000","","",1,NA,1,202.31241,1950
27154,1992,"CA","CDF","TCU","MOCASSIN","00003985","1992/08/01 00:00:00+00","",4,NA,1,9458.4609,1990
27155,1992,"CA","CDF","TCU","LIGHTNING #6","00004235","1992/08/12 00:00:00+00","",1,NA,1,297.30042,1990
